GEO_ID,ZIP_CODE_TABULATION_AREA,NAME,TOTAL_POPULATION_ESTIMATE,TRINIDADIAN_TOBAGONIAN_ESTIMATE,TRINIDADIAN_TOBAGONIAN_MOE,PERCENT_TRINIDADIAN_TOBAGONIAN,LAT,LON
860Z200US77083,77083,ZCTA5 77083,73230,151,165,0.206200,29.693991,-95.64783
860Z200US77084,77084,ZCTA5 77084,110217,33,47,0.029941,29.827486,-95.65992
860Z200US77085,77085,ZCTA5 77085,16513,21,34,0.127173,29.620509,-95.485333
860Z200US77086,77086,ZCTA5 77086,28653,84,141,0.293163,29.919035,-95.491606
860Z200US77087,77087,ZCTA5 77087,34347,0,31,0.000000,29.686519,-95.303917
860Z200US77088,77088,ZCTA5 77088,57047,19,25,0.033306,29.881487,-95.452619
860Z200US77089,77089,ZCTA5 77089,57741,0,35,0.000000,29.586959,-95.225601
860Z200US77090,77090,ZCTA5 77090,40110,72,119,0.179506,30.009005,-95.439611
860Z200US77091,77091,ZCTA5 77091,28728,6,13,0.020886,29.853067,-95.435966
860Z200US77092,77092,ZCTA5 77092,36938,73,73,0.197628,29.831681,-95.474905
860Z200US77093,77093,ZCTA5 77093,46407,0,31,0.000000,29.863156,-95.341927
860Z200US77094,77094,ZCTA5 77094,10395,0,23,0.000000,29.770918,-95.698677
860Z200US77095,77095,ZCTA5 77095,69767,48,46,0.068800,29.910049,-95.65884
860Z200US77096,77096,ZCTA5 77096,35032,0,31,0.000000,29.675339,-95.479372
860Z200US77098,77098,ZCTA5 77098,17210,5,9,0.029053,29.734813,-95.416098
860Z200US77099,77099,ZCTA5 77099,50064,51,60,0.101870,29.670869,-95.58599
860Z200US77204,77204,ZCTA5 77204,4579,0,15,0.000000,29.720884,-95.343537
860Z200US77301,77301,ZCTA5 77301,37769,0,31,0.000000,30.308155,-95.430221
860Z200US77302,77302,ZCTA5 77302,21546,0,28,0.000000,30.222119,-95.344934
860Z200US77303,77303,ZCTA5 77303,28854,0,28,0.000000,30.377952,-95.37714
860Z200US77304,77304,ZCTA5 77304,44225,0,31,0.000000,30.32776,-95.516045
860Z200US77306,77306,ZCTA5 77306,18086,20,41,0.110583,30.28584,-95.312397
860Z200US77316,77316,ZCTA5 77316,34694,0,31,0.000000,30.306163,-95.68639
860Z200US77318,77318,ZCTA5 77318,20792,80,94,0.384763,30.444908,-95.551907
860Z200US77320,77320,ZCTA5 77320,38152,9,21,0.023590,30.807729,-95.558036
860Z200US77326,77326,ZCTA5 77326,275,0,15,0.000000,30.503708,-94.81848
860Z200US77327,77327,ZCTA5 77327,42685,0,31,0.000000,30.347992,-94.930738
860Z200US77328,77328,ZCTA5 77328,17208,0,23,0.000000,30.405402,-95.192082
860Z200US77331,77331,ZCTA5 77331,7556,0,21,0.000000,30.617698,-95.184377
860Z200US77334,77334,ZCTA5 77334,197,0,15,0.000000,30.781836,-95.373439
860Z200US77335,77335,ZCTA5 77335,2468,0,15,0.000000,30.591653,-94.920713
860Z200US77336,77336,ZCTA5 77336,14342,0,23,0.000000,30.069576,-95.106699
860Z200US77338,77338,ZCTA5 77338,48031,0,31,0.000000,30.014356,-95.282995
860Z200US77339,77339,ZCTA5 77339,44538,0,31,0.000000,30.046777,-95.221022
860Z200US77340,77340,ZCTA5 77340,37517,0,31,0.000000,30.656507,-95.530744
860Z200US77341,77341,ZCTA5 77341,0,0,15,,30.69825,-95.55896
860Z200US77342,77342,ZCTA5 77342,0,0,15,,30.738781,-95.559212
860Z200US77345,77345,ZCTA5 77345,27917,0,28,0.000000,30.053105,-95.157943
860Z200US77346,77346,ZCTA5 77346,79538,201,276,0.252709,29.991995,-95.177268
860Z200US77350,77350,ZCTA5 77350,347,0,15,0.000000,30.808479,-94.912079
860Z200US77351,77351,ZCTA5 77351,37143,0,31,0.000000,30.717792,-94.817231
860Z200US77354,77354,ZCTA5 77354,44900,33,59,0.073497,30.207853,-95.642971
860Z200US77355,77355,ZCTA5 77355,32847,0,31,0.000000,30.156257,-95.74926
860Z200US77356,77356,ZCTA5 77356,32583,0,31,0.000000,30.465662,-95.729888
860Z200US77357,77357,ZCTA5 77357,37592,0,31,0.000000,30.156882,-95.181121
860Z200US77358,77358,ZCTA5 77358,5087,0,21,0.000000,30.543328,-95.443351
860Z200US77359,77359,ZCTA5 77359,683,0,15,0.000000,30.773832,-95.299653
860Z200US77360,77360,ZCTA5 77360,6223,0,21,0.000000,30.846249,-95.117513
860Z200US77362,77362,ZCTA5 77362,8017,10,20,0.124735,30.156589,-95.671465
860Z200US77363,77363,ZCTA5 77363,3468,0,15,0.000000,30.316241,-95.849802
860Z200US77364,77364,ZCTA5 77364,2178,0,15,0.000000,30.772997,-95.214951
860Z200US77365,77365,ZCTA5 77365,46418,167,205,0.359774,30.11348,-95.274545
860Z200US77367,77367,ZCTA5 77367,446,0,15,0.000000,30.848145,-95.390115
860Z200US77368,77368,ZCTA5 77368,0,0,15,,30.451225,-94.840633
860Z200US77369,77369,ZCTA5 77369,738,0,15,0.000000,30.421815,-94.73533
860Z200US77371,77371,ZCTA5 77371,7800,0,21,0.000000,30.49399,-94.98118
860Z200US77372,77372,ZCTA5 77372,14367,0,23,0.000000,30.2677,-95.201009
860Z200US77373,77373,ZCTA5 77373,69739,123,167,0.176372,30.062169,-95.383966
860Z200US77374,77374,ZCTA5 77374,244,0,15,0.000000,30.392213,-94.644093
860Z200US77375,77375,ZCTA5 77375,72311,0,35,0.000000,30.094665,-95.586187
860Z200US77376,77376,ZCTA5 77376,570,0,15,0.000000,30.443987,-94.675487
860Z200US77377,77377,ZCTA5 77377,41680,0,31,0.000000,30.059863,-95.672207
860Z200US77378,77378,ZCTA5 77378,17629,0,23,0.000000,30.478056,-95.384905
860Z200US77379,77379,ZCTA5 77379,85190,16,26,0.018782,30.039457,-95.534383
860Z200US77380,77380,ZCTA5 77380,31369,0,31,0.000000,30.136972,-95.46836
860Z200US77381,77381,ZCTA5 77381,36139,0,31,0.000000,30.177126,-95.502489
860Z200US77382,77382,ZCTA5 77382,38986,0,31,0.000000,30.195137,-95.547917
860Z200US77384,77384,ZCTA5 77384,26781,0,28,0.000000,30.233846,-95.49577
860Z200US77385,77385,ZCTA5 77385,28156,0,28,0.000000,30.186682,-95.429005
860Z200US77386,77386,ZCTA5 77386,69980,24,42,0.034296,30.100262,-95.356488
860Z200US77388,77388,ZCTA5 77388,53425,36,57,0.067384,30.061932,-95.465877
860Z200US77389,77389,ZCTA5 77389,45701,88,145,0.192556,30.123469,-95.517064
860Z200US77396,77396,ZCTA5 77396,61735,122,193,0.197619,29.943359,-95.262498
860Z200US77401,77401,ZCTA5 77401,17213,0,23,0.000000,29.704019,-95.460905
860Z200US77406,77406,ZCTA5 77406,69918,0,35,0.000000,29.64609,-95.794526
860Z200US77407,77407,ZCTA5 77407,88319,0,35,0.000000,29.670004,-95.708089
860Z200US77412,77412,ZCTA5 77412,6,0,15,0.000000,29.560824,-96.458267
860Z200US77414,77414,ZCTA5 77414,24334,0,28,0.000000,28.904769,-95.887564
860Z200US77415,77415,ZCTA5 77415,63,0,15,0.000000,28.936977,-95.706673
860Z200US77417,77417,ZCTA5 77417,3920,0,15,0.000000,29.460956,-95.956007
860Z200US77418,77418,ZCTA5 77418,10171,0,23,0.000000,29.987117,-96.252942
860Z200US77419,77419,ZCTA5 77419,609,0,15,0.000000,28.87215,-96.251935
860Z200US77420,77420,ZCTA5 77420,2236,0,15,0.000000,29.233389,-95.918796
860Z200US77422,77422,ZCTA5 77422,14547,0,23,0.000000,28.96955,-95.582181
860Z200US77423,77423,ZCTA5 77423,18767,49,80,0.261097,29.833142,-95.986919
860Z200US77426,77426,ZCTA5 77426,2007,0,15,0.000000,30.1223,-96.258442
860Z200US77428,77428,ZCTA5 77428,151,0,15,0.000000,28.672888,-96.156984
860Z200US77429,77429,ZCTA5 77429,96334,27,47,0.028027,29.995758,-95.665088
860Z200US77430,77430,ZCTA5 77430,1664,0,15,0.000000,29.259878,-95.667662
860Z200US77431,77431,ZCTA5 77431,250,0,15,0.000000,29.132598,-95.818919
860Z200US77432,77432,ZCTA5 77432,0,0,15,,29.035751,-96.228247
860Z200US77433,77433,ZCTA5 77433,116550,0,35,0.000000,29.945301,-95.741369
860Z200US77434,77434,ZCTA5 77434,3970,0,15,0.000000,29.523643,-96.318161
860Z200US77435,77435,ZCTA5 77435,4812,0,15,0.000000,29.515694,-96.121026
860Z200US77436,77436,ZCTA5 77436,28,0,15,0.000000,29.365048,-96.252644
860Z200US77437,77437,ZCTA5 77437,18238,0,23,0.000000,29.204365,-96.272726
860Z200US77440,77440,ZCTA5 77440,45,0,15,0.000000,28.89016,-96.145464
860Z200US77441,77441,ZCTA5 77441,41324,0,31,0.000000,29.697428,-95.909559
860Z200US77442,77442,ZCTA5 77442,1123,0,15,0.000000,29.437903,-96.495003
860Z200US77443,77443,ZCTA5 77443,0,0,15,,29.359204,-96.18075
860Z200US77444,77444,ZCTA5 77444,911,0,15,0.000000,29.286377,-95.777811
860Z200US77445,77445,ZCTA5 77445,16142,0,23,0.000000,30.097218,-96.064246
860Z200US77446,77446,ZCTA5 77446,5780,0,21,0.000000,30.087117,-95.989557
860Z200US77447,77447,ZCTA5 77447,25231,0,28,0.000000,30.055282,-95.824783
860Z200US77448,77448,ZCTA5 77448,171,6,11,3.508772,29.416447,-96.085418
860Z200US77449,77449,ZCTA5 77449,130028,55,68,0.042299,29.837611,-95.73374
860Z200US77450,77450,ZCTA5 77450,71906,17,21,0.023642,29.748169,-95.736154
860Z200US77451,77451,ZCTA5 77451,515,0,15,0.000000,29.463216,-96.025392
860Z200US77453,77453,ZCTA5 77453,91,0,15,0.000000,29.231938,-96.019246
860Z200US77454,77454,ZCTA5 77454,178,0,15,0.000000,29.54538,-96.238523
860Z200US77455,77455,ZCTA5 77455,1629,0,15,0.000000,29.13158,-96.445375
860Z200US77456,77456,ZCTA5 77456,1394,0,15,0.000000,28.927379,-96.08966
860Z200US77457,77457,ZCTA5 77457,353,0,15,0.000000,28.700403,-95.945058
860Z200US77458,77458,ZCTA5 77458,0,0,15,,28.96317,-96.2498
860Z200US77459,77459,ZCTA5 77459,84221,127,169,0.150794,29.526393,-95.533799
860Z200US77460,77460,ZCTA5 77460,76,0,15,0.000000,29.397434,-96.384512
860Z200US77461,77461,ZCTA5 77461,12365,0,23,0.000000,29.393325,-95.774833
860Z200US77464,77464,ZCTA5 77464,407,0,15,0.000000,29.620932,-95.939254
860Z200US77465,77465,ZCTA5 77465,7681,0,21,0.000000,28.711934,-96.226079
860Z200US77466,77466,ZCTA5 77466,220,0,15,0.000000,29.792687,-96.012215
860Z200US77467,77467,ZCTA5 77467,80,0,15,0.000000,29.234174,-96.18241
860Z200US77468,77468,ZCTA5 77468,0,0,15,,29.13719,-95.851225
860Z200US77469,77469,ZCTA5 77469,69826,9,20,0.012889,29.491375,-95.702129
860Z200US77470,77470,ZCTA5 77470,414,0,15,0.000000,29.533816,-96.532663
860Z200US77471,77471,ZCTA5 77471,45325,0,31,0.000000,29.54852,-95.86204
860Z200US77473,77473,ZCTA5 77473,49,0,15,0.000000,29.794594,-96.103745
860Z200US77474,77474,ZCTA5 77474,15146,0,23,0.000000,29.77406,-96.190029
860Z200US77475,77475,ZCTA5 77475,431,0,15,0.000000,29.51133,-96.672979
860Z200US77476,77476,ZCTA5 77476,423,0,15,0.000000,29.676603,-95.973393
860Z200US77477,77477,ZCTA5 77477,33752,87,93,0.257763,29.624274,-95.568008
860Z200US77478,77478,ZCTA5 77478,23182,0,28,0.000000,29.617523,-95.60829
860Z200US77479,77479,ZCTA5 77479,92221,0,35,0.000000,29.56504,-95.635059
860Z200US77480,77480,ZCTA5 77480,7626,0,21,0.000000,29.091495,-95.770074
860Z200US77481,77481,ZCTA5 77481,78,0,15,0.000000,29.471484,-95.570843
860Z200US77482,77482,ZCTA5 77482,2050,0,15,0.000000,29.092714,-95.903493
860Z200US77483,77483,ZCTA5 77483,257,0,15,0.000000,28.780687,-95.871565
860Z200US77484,77484,ZCTA5 77484,14348,0,23,0.000000,30.083526,-95.928088
860Z200US77485,77485,ZCTA5 77485,4378,0,15,0.000000,29.640656,-96.06303
860Z200US77486,77486,ZCTA5 77486,7195,0,21,0.000000,29.160441,-95.691989
860Z200US77488,77488,ZCTA5 77488,14548,0,23,0.000000,29.295708,-96.095122
860Z200US77489,77489,ZCTA5 77489,39292,24,37,0.061081,29.600498,-95.515537
860Z200US77493,77493,ZCTA5 77493,71484,258,383,0.360920,29.853217,-95.831457
860Z200US77494,77494,ZCTA5 77494,140157,0,35,0.000000,29.744657,-95.815536
860Z200US77498,77498,ZCTA5 77498,52806,18,25,0.034087,29.640975,-95.655784
860Z200US77502,77502,ZCTA5 77502,36371,0,31,0.000000,29.679854,-95.199591
860Z200US77503,77503,ZCTA5 77503,23866,0,28,0.000000,29.690596,-95.157031
860Z200US77504,77504,ZCTA5 77504,25779,0,28,0.000000,29.647916,-95.18978
860Z200US77505,77505,ZCTA5 77505,23174,21,24,0.090619,29.648337,-95.141499
860Z200US77506,77506,ZCTA5 77506,35114,0,31,0.000000,29.718387,-95.191126
860Z200US77507,77507,ZCTA5 77507,567,0,15,0.000000,29.624371,-95.063465
860Z200US77510,77510,ZCTA5 77510,14155,0,23,0.000000,29.348871,-95.091618
860Z200US77511,77511,ZCTA5 77511,51892,0,35,0.000000,29.380763,-95.245193
860Z200US77514,77514,ZCTA5 77514,5480,0,21,0.000000,29.688046,-94.625902
860Z200US77515,77515,ZCTA5 77515,34088,0,31,0.000000,29.173439,-95.451545
860Z200US77517,77517,ZCTA5 77517,5529,0,21,0.000000,29.359526,-95.14081
860Z200US77518,77518,ZCTA5 77518,9541,0,21,0.000000,29.505183,-94.986711
860Z200US77519,77519,ZCTA5 77519,716,0,15,0.000000,30.218323,-94.575058
860Z200US77520,77520,ZCTA5 77520,36355,72,72,0.198047,29.736716,-95.000847
860Z200US77521,77521,ZCTA5 77521,69038,241,282,0.349083,29.811924,-94.963306
860Z200US77523,77523,ZCTA5 77523,30186,42,53,0.139137,29.766302,-94.865759
860Z200US77530,77530,ZCTA5 77530,31527,0,31,0.000000,29.789356,-95.113987
860Z200US77531,77531,ZCTA5 77531,16406,0,23,0.000000,29.038855,-95.401937
860Z200US77532,77532,ZCTA5 77532,33780,132,214,0.390764,29.932894,-95.057219
860Z200US77533,77533,ZCTA5 77533,1016,0,15,0.000000,30.087172,-94.599557
860Z200US77534,77534,ZCTA5 77534,3403,0,15,0.000000,29.215163,-95.311193
860Z200US77535,77535,ZCTA5 77535,39504,0,31,0.000000,30.054844,-94.922316
860Z200US77536,77536,ZCTA5 77536,33174,0,31,0.000000,29.691659,-95.116531
860Z200US77538,77538,ZCTA5 77538,917,0,15,0.000000,29.974167,-94.522942
860Z200US77539,77539,ZCTA5 77539,49375,5,8,0.010127,29.452997,-95.02847
860Z200US77541,77541,ZCTA5 77541,16996,0,23,0.000000,29.016114,-95.325708
860Z200US77545,77545,ZCTA5 77545,26236,0,28,0.000000,29.537323,-95.473042
860Z200US77546,77546,ZCTA5 77546,54789,0,35,0.000000,29.511132,-95.193008
860Z200US77547,77547,ZCTA5 77547,9217,0,21,0.000000,29.740123,-95.239114
860Z200US77550,77550,ZCTA5 77550,23489,0,28,0.000000,29.307853,-94.769334
860Z200US77551,77551,ZCTA5 77551,21696,9,13,0.041482,29.279462,-94.833527
860Z200US77554,77554,ZCTA5 77554,10414,0,23,0.000000,29.23501,-94.924489
860Z200US77555,77555,ZCTA5 77555,2,0,15,0.000000,29.310761,-94.776472
860Z200US77560,77560,ZCTA5 77560,1238,0,15,0.000000,29.866863,-94.587444
860Z200US77561,77561,ZCTA5 77561,36,0,15,0.000000,30.134736,-94.735504
860Z200US77562,77562,ZCTA5 77562,8914,0,21,0.000000,29.829761,-95.05494
860Z200US77563,77563,ZCTA5 77563,9955,0,21,0.000000,29.303625,-95.032385
860Z200US77564,77564,ZCTA5 77564,1806,0,15,0.000000,30.232134,-94.655967
860Z200US77565,77565,ZCTA5 77565,6943,0,21,0.000000,29.538069,-95.03292
860Z200US77566,77566,ZCTA5 77566,30246,0,31,0.000000,29.052739,-95.474351
860Z200US77568,77568,ZCTA5 77568,23083,0,28,0.000000,29.365831,-94.988044
860Z200US77571,77571,ZCTA5 77571,38543,5,8,0.012973,29.688455,-95.05738
860Z200US77573,77573,ZCTA5 77573,98109,21,34,0.021405,29.503785,-95.0873
860Z200US77575,77575,ZCTA5 77575,16613,0,23,0.000000,30.081073,-94.752565
860Z200US77577,77577,ZCTA5 77577,1562,0,15,0.000000,29.259741,-95.264579
860Z200US77578,77578,ZCTA5 77578,30210,35,61,0.115856,29.485422,-95.362322
860Z200US77580,77580,ZCTA5 77580,0,0,15,,29.856805,-94.877505
860Z200US77581,77581,ZCTA5 77581,51332,42,75,0.081820,29.561597,-95.279759
860Z200US77582,77582,ZCTA5 77582,135,0,15,0.000000,30.013779,-94.662106
860Z200US77583,77583,ZCTA5 77583,52747,15,24,0.028438,29.374205,-95.453756
860Z200US77584,77584,ZCTA5 77584,91065,88,83,0.096634,29.545041,-95.350692
860Z200US77585,77585,ZCTA5 77585,1112,0,15,0.000000,30.330645,-94.534176
860Z200US77586,77586,ZCTA5 77586,23807,0,28,0.000000,29.581848,-95.038739
860Z200US77587,77587,ZCTA5 77587,16033,0,23,0.000000,29.661024,-95.228361
860Z200US77590,77590,ZCTA5 77590,31642,0,31,0.000000,29.378627,-94.916651
860Z200US77591,77591,ZCTA5 77591,18294,0,23,0.000000,29.399363,-94.999115
860Z200US77597,77597,ZCTA5 77597,623,0,15,0.000000,29.828398,-94.696298
860Z200US77598,77598,ZCTA5 77598,26110,0,28,0.000000,29.53942,-95.134993
860Z200US77611,77611,ZCTA5 77611,10112,0,23,0.000000,30.014439,-93.828243
860Z200US77612,77612,ZCTA5 77612,9101,0,21,0.000000,30.401923,-93.935124
860Z200US77613,77613,ZCTA5 77613,692,9,14,1.300578,30.027694,-94.358782
860Z200US77614,77614,ZCTA5 77614,330,0,15,0.000000,30.306015,-93.747906
860Z200US77615,77615,ZCTA5 77615,252,0,15,0.000000,30.357102,-94.065681
860Z200US77616,77616,ZCTA5 77616,860,0,15,0.000000,30.566807,-94.209042
860Z200US77617,77617,ZCTA5 77617,44,0,15,0.000000,29.530784,-94.469858
860Z200US77619,77619,ZCTA5 77619,16976,0,23,0.000000,29.945971,-93.916656
860Z200US77622,77622,ZCTA5 77622,1818,0,15,0.000000,29.862397,-94.286046
860Z200US77623,77623,ZCTA5 77623,585,0,15,0.000000,29.561256,-94.414021
860Z200US77624,77624,ZCTA5 77624,573,0,15,0.000000,30.678995,-94.271495
860Z200US77625,77625,ZCTA5 77625,9049,0,21,0.000000,30.367544,-94.391402
860Z200US77627,77627,ZCTA5 77627,22357,0,28,0.000000,29.990409,-94.006974
860Z200US77629,77629,ZCTA5 77629,435,0,15,0.000000,29.977461,-94.43306
860Z200US77630,77630,ZCTA5 77630,28983,0,28,0.000000,30.066254,-93.870098
860Z200US77632,77632,ZCTA5 77632,22976,0,28,0.000000,30.201515,-93.804648
860Z200US77640,77640,ZCTA5 77640,17167,55,85,0.320382,29.880511,-93.941151
860Z200US77642,77642,ZCTA5 77642,38358,0,31,0.000000,29.958022,-93.891921
860Z200US77650,77650,ZCTA5 77650,2322,0,15,0.000000,29.438515,-94.663658
860Z200US77651,77651,ZCTA5 77651,13664,0,23,0.000000,29.98055,-93.948021
860Z200US77655,77655,ZCTA5 77655,330,0,15,0.000000,29.709922,-93.939365
860Z200US77656,77656,ZCTA5 77656,17525,0,23,0.000000,30.424433,-94.169063
860Z200US77657,77657,ZCTA5 77657,22258,0,28,0.000000,30.226788,-94.188851
860Z200US77659,77659,ZCTA5 77659,5650,0,21,0.000000,30.171444,-94.432275
860Z200US77660,77660,ZCTA5 77660,1151,0,15,0.000000,30.645369,-94.139641
860Z200US77661,77661,ZCTA5 77661,102,0,15,0.000000,29.77996,-94.368614
860Z200US77662,77662,ZCTA5 77662,25041,0,28,0.000000,30.177924,-94.018171
860Z200US77663,77663,ZCTA5 77663,584,0,15,0.000000,30.512662,-94.406722
860Z200US77664,77664,ZCTA5 77664,2474,0,15,0.000000,30.584852,-94.396222
860Z200US77665,77665,ZCTA5 77665,7511,0,21,0.000000,29.789888,-94.406324
860Z200US77701,77701,ZCTA5 77701,12381,0,23,0.000000,30.073053,-94.105486
860Z200US77702,77702,ZCTA5 77702,3121,0,15,0.000000,30.086285,-94.128289
860Z200US77703,77703,ZCTA5 77703,11004,0,23,0.000000,30.114058,-94.109271
860Z200US77705,77705,ZCTA5 77705,38259,0,31,0.000000,29.908454,-94.175243
860Z200US77706,77706,ZCTA5 77706,30393,45,70,0.148060,30.100359,-94.166937
860Z200US77707,77707,ZCTA5 77707,18323,49,74,0.267423,30.053142,-94.166056
860Z200US77708,77708,ZCTA5 77708,12065,0,23,0.000000,30.150453,-94.153426
860Z200US77713,77713,ZCTA5 77713,15541,0,23,0.000000,30.068794,-94.259663
860Z200US77801,77801,ZCTA5 77801,15461,0,23,0.000000,30.639285,-96.362454
860Z200US77802,77802,ZCTA5 77802,25762,0,28,0.000000,30.660911,-96.322289
860Z200US77803,77803,ZCTA5 77803,31525,15,25,0.047581,30.678262,-96.387152
860Z200US77807,77807,ZCTA5 77807,13227,0,23,0.000000,30.677687,-96.483601
860Z200US77808,77808,ZCTA5 77808,15797,0,23,0.000000,30.797736,-96.312084
860Z200US77830,77830,ZCTA5 77830,3238,0,15,0.000000,30.532425,-95.998153
860Z200US77831,77831,ZCTA5 77831,3676,0,15,0.000000,30.731755,-95.907465
860Z200US77833,77833,ZCTA5 77833,29498,39,55,0.132212,30.205898,-96.410067
860Z200US77835,77835,ZCTA5 77835,2569,0,15,0.000000,30.193586,-96.588051
860Z200US77836,77836,ZCTA5 77836,12670,0,23,0.000000,30.5375,-96.680513
860Z200US77837,77837,ZCTA5 77837,1030,0,15,0.000000,31.014211,-96.677701
860Z200US77840,77840,ZCTA5 77840,54864,8,15,0.014582,30.611527,-96.323267
860Z200US77843,77843,ZCTA5 77843,8259,0,21,0.000000,30.615329,-96.340234
860Z200US77845,77845,ZCTA5 77845,76764,0,35,0.000000,30.5611,-96.275139
860Z200US77852,77852,ZCTA5 77852,16,0,15,0.000000,30.428385,-96.757581
860Z200US77853,77853,ZCTA5 77853,884,0,15,0.000000,30.354551,-96.840806
860Z200US77855,77855,ZCTA5 77855,165,0,15,0.000000,31.154981,-96.103067
860Z200US77856,77856,ZCTA5 77856,5515,0,21,0.000000,31.092107,-96.4122
860Z200US77857,77857,ZCTA5 77857,1078,0,15,0.000000,30.791279,-96.755021
860Z200US77859,77859,ZCTA5 77859,7532,0,21,0.000000,30.879524,-96.516335
860Z200US77861,77861,ZCTA5 77861,3065,0,15,0.000000,30.721716,-96.109298
860Z200US77863,77863,ZCTA5 77863,482,0,15,0.000000,30.390769,-96.558881
860Z200US77864,77864,ZCTA5 77864,7640,0,21,0.000000,30.960288,-95.894142
860Z200US77865,77865,ZCTA5 77865,1510,0,15,0.000000,31.211668,-96.203161
860Z200US77866,77866,ZCTA5 77866,0,0,15,,30.494875,-96.214829
860Z200US77867,77867,ZCTA5 77867,206,0,15,0.000000,30.742731,-96.570727
860Z200US77868,77868,ZCTA5 77868,18416,0,23,0.000000,30.365776,-96.04642
860Z200US77871,77871,ZCTA5 77871,3058,0,15,0.000000,31.0572,-96.110997
860Z200US77872,77872,ZCTA5 77872,2026,0,15,0.000000,30.884964,-96.089548
860Z200US77873,77873,ZCTA5 77873,1383,0,15,0.000000,30.582632,-95.800538
860Z200US77875,77875,ZCTA5 77875,0,0,15,,30.578914,-95.941674
860Z200US77876,77876,ZCTA5 77876,34,0,15,0.000000,30.597562,-95.856922
860Z200US77878,77878,ZCTA5 77878,1113,0,15,0.000000,30.491249,-96.434382
860Z200US77879,77879,ZCTA5 77879,4611,0,15,0.000000,30.416515,-96.465717
860Z200US77880,77880,ZCTA5 77880,2517,0,15,0.000000,30.286936,-96.189365
860Z200US77882,77882,ZCTA5 77882,0,0,15,,30.911384,-96.3791
860Z200US77901,77901,ZCTA5 77901,39854,0,31,0.000000,28.806249,-96.985438
860Z200US77904,77904,ZCTA5 77904,30061,0,31,0.000000,28.917567,-97.011864
860Z200US77905,77905,ZCTA5 77905,16599,0,23,0.000000,28.737418,-97.060318
860Z200US77950,77950,ZCTA5 77950,178,0,15,0.000000,28.246142,-96.8974
860Z200US77951,77951,ZCTA5 77951,1930,0,15,0.000000,28.635946,-96.911444
860Z200US77954,77954,ZCTA5 77954,11424,9,17,0.078782,29.096488,-97.295716
860Z200US77957,77957,ZCTA5 77957,9069,0,21,0.000000,29.035875,-96.716211
860Z200US77960,77960,ZCTA5 77960,0,0,15,,28.653515,-97.252385
860Z200US77961,77961,ZCTA5 77961,58,0,15,0.000000,28.846143,-96.377036
860Z200US77962,77962,ZCTA5 77962,3491,0,15,0.000000,29.030815,-96.503389
860Z200US77963,77963,ZCTA5 77963,5191,0,21,0.000000,28.652457,-97.405775
860Z200US77964,77964,ZCTA5 77964,8204,0,21,0.000000,29.378848,-96.834606
860Z200US77968,77968,ZCTA5 77968,2605,0,15,0.000000,28.916065,-96.854022
860Z200US77969,77969,ZCTA5 77969,84,0,15,0.000000,28.782649,-96.653994
860Z200US77970,77970,ZCTA5 77970,217,0,15,0.000000,28.846341,-96.434149
860Z200US77971,77971,ZCTA5 77971,744,0,15,0.000000,28.833262,-96.521612
860Z200US77973,77973,ZCTA5 77973,0,0,15,,28.532467,-96.9642
860Z200US77974,77974,ZCTA5 77974,695,0,15,0.000000,28.897853,-97.288877
860Z200US77975,77975,ZCTA5 77975,1780,0,15,0.000000,29.575684,-97.081976
860Z200US77976,77976,ZCTA5 77976,16,0,15,0.000000,28.940564,-97.13418
860Z200US77977,77977,ZCTA5 77977,539,0,15,0.000000,28.680828,-96.801866
860Z200US77978,77978,ZCTA5 77978,304,0,15,0.000000,28.690358,-96.57791
860Z200US77979,77979,ZCTA5 77979,16488,0,23,0.000000,28.60965,-96.61898
860Z200US77982,77982,ZCTA5 77982,620,0,15,0.000000,28.444644,-96.491788
860Z200US77983,77983,ZCTA5 77983,2529,0,15,0.000000,28.376402,-96.696758
860Z200US77984,77984,ZCTA5 77984,4800,0,15,0.000000,29.465685,-97.193893
860Z200US77986,77986,ZCTA5 77986,0,0,15,,29.476607,-96.796078
860Z200US77987,77987,ZCTA5 77987,253,0,15,0.000000,29.345578,-97.080203
860Z200US77988,77988,ZCTA5 77988,281,0,15,0.000000,28.836933,-96.884758
860Z200US77990,77990,ZCTA5 77990,590,0,15,0.000000,28.484888,-96.924886
860Z200US77991,77991,ZCTA5 77991,440,0,15,0.000000,28.785362,-96.596011
860Z200US77993,77993,ZCTA5 77993,370,0,15,0.000000,28.855654,-97.419639
860Z200US77994,77994,ZCTA5 77994,424,0,15,0.000000,29.178194,-97.47155
860Z200US77995,77995,ZCTA5 77995,10365,0,23,0.000000,29.200412,-97.091881
860Z200US78001,78001,ZCTA5 78001,0,0,15,,28.231577,-99.221995
860Z200US78002,78002,ZCTA5 78002,7035,0,21,0.000000,29.28375,-98.737693
860Z200US78003,78003,ZCTA5 78003,9967,0,21,0.000000,29.70798,-99.103894
860Z200US78004,78004,ZCTA5 78004,547,0,15,0.000000,29.857679,-98.537702
860Z200US78005,78005,ZCTA5 78005,1573,0,15,0.000000,28.935722,-98.832941
860Z200US78006,78006,ZCTA5 78006,44560,0,31,0.000000,29.85855,-98.703353
860Z200US78007,78007,ZCTA5 78007,196,0,15,0.000000,28.476072,-98.408487
860Z200US78008,78008,ZCTA5 78008,234,0,15,0.000000,28.727589,-98.25982
